🕘️更新时间,#genre#
三立都会,http://ku9.fr.to/smt.php?id=sanlidouhui
三立戏剧,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
三立戏剧,http://ku9.fr.to/smt.php?id=sanlixiju_twn
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8###HLS\\n
三立戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlixiju_twn
三立综合,http://50.7.234.10:8278/sanlizhonghe/playlist.m3u8?ct=17874&tid=m3362167a08a014596868&tsum=4472a7c943b67bf52fe5e836ca9f3b6b
三立综合,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/4gtv/169
三立综合,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlizhonghe
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
无线新闻,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
无线新闻,http://50.7.234.10:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn
无线新闻,https://live.hkdvb.com/hls/live/83.m3u8?token=275839252942857
纬来戏剧,http://122.117.71.103:8532/http/61.222.53.250:8081/hls/69/811/ch33.m3u8
纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
纬来电影,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandmovie
纬来日本,rtmp://f13h.mine.nu/sat/tv771###HLS\\n
纬来日本,http://50.7.234.10:8278/videolandjapan/playlist.m3u8?tid=MBEB7017910870179108&ct=19346&tsum=f7186077b9ae7cdb1970969bd90a4d0a
纬来日本,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandjapan
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8###HLS\\n
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721###HLS\\n
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://50.7.234.10:8278/videolandsport/playlist.m3u8?tid=MD2D5343800653438006&ct=19234&tsum=1be724fb8246abfedaf2bd088ec98f03
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来体育,rtmp://59.124.75.150/sat/tv721
纬来体育,rtmp://59.124.75.138/sat/tv721
纬来育乐,rtmp://f13h.mine.nu:1935/sat/tv701
纬来育乐,rtmp://220.130.201.73/sat/tv701
纬来育乐,rtmp://59.124.75.150/sat/tv701
纬来育乐,rtmp://59.124.75.138/sat/tv701
EYE戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
阿里郎,http://fm1077.serv00.net/Smart.php?id=arirang_twn
中天亚洲台,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=MBAB5565131955651319&ct=19249&tsum=6c292a6f51658779ced6a108f779ed35
中天亚洲台,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv109
中天亚洲台,http://ku9.fr.to/smt.php?id=ctiasia_twn
中天亚洲台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
爱尔达影剧,http://50.7.234.10:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
靖天资讯,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv065
龙华偶像,http://50.7.234.10:8278/lunghuaidol_twn/playlist.m3u8?tid=MB3B9268047492680474&ct=19234&tsum=792a8d573313f22d3bd8670148df20cb
龙华偶像,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/litv-longturn12
龙华偶像,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaidol_twn
龙华电影,http://50.7.234.10:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8
龙华电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/litv-longturn03
龙华电影,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
靖天国际,http://50.7.234.10:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
靖天国际,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv063

明星频道,#genre#
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
成龙,http://www.goodiptv.club/huya/11342386
成龙,http://wab201.win:35455/huya/11342386
周星驰,https://cdn.jdshipin.com:8880/huya.php?id=11342412
周星驰,http://rihou.cc:555/huyad.php?id=11342412
周星驰,http://wab201.win:35455/huya/11342412
李连杰,http://rihou.cc:555/huyad.php?id=11342390
李连杰,http://wab201.win:35455/huya/11342390
甄子丹,http://rihou.cc:555/huyad.php?id=11352935
邱淑贞,http://rihou.cc:555/huyad.php?id=11352949
刘德华,http://cdn.jdshipin.com:8880/huya.php?id=11342424
刘德华,http://rihou.cc:555/huyad.php?id=11342424
五福星,http://rihou.cc:555/huyad.php?id=11282233
洪金宝,http://rihou.cc:555/huyad.php?id=11279251
洪金宝,http://www.goodiptv.club/huya/11279251
洪金宝,http://wab201.win:35455/huya/11279251
林正英,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=8009547
林正英,http://www.goodiptv.club/huya/11342421
林正英,http://43.138.0.72:35455/yy/30668277
林正英,http://wab201.win:35455/huya/11342421
李连杰电影,http://rihou.cc:555/huyad.php?id=11342390
林正英 1,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=7356023
林正英 1,http://zzy789.xyz/douyu1.php?id=7356023
林正英 2,http://zzy789.xyz/douyu1.php?id=218859
林正英电影1,http://epg.112114.xyz/douyu/218859
林正英电影1,http://zzy789.xyz/douyu1.php?id=218859
林正英电影2,http://epg.112114.xyz/douyu/7356023
林正英电影2,http://zzy789.xyz/douyu1.php?id=7356023
恐怖经典,http://epg.112114.xyz/douyu/1165374
恐怖经典,http://zzy789.xyz/douyu1.php?id=1165374
鬼片恐怖,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=96577
鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
林正英电影,http://rihou.cc:555/huyad.php?id=11342421
女神电影,http://zzy789.xyz/douyu1.php?id=747764
刘德华电影1,http://epg.112114.xyz/douyu/2516864
刘德华电影1,http://zzy789.xyz/douyu1.php?id=2516864
刘德华电影2,http://zzy789.xyz/douyu1.php?id=8985415
邵氏影院,http://lxajh.top/tv/douyu.php?id=4246519
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519
粤语综艺,http://zzy789.xyz/douyu1.php?id=7919720
华语经典,http://zzy789.xyz/douyu1.php?id=434971
吃米滴虫,http://epg.112114.xyz/douyu/315457
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457
神乐影片,http://zzy789.xyz/douyu1.php?id=85894
特辑影院,http://epg.112114.xyz/douyu/3637778
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778
贝爷MAX厅,http://zzy789.xyz/douyu1.php?id=4332
漫威影片,http://zzy789.xyz/douyu1.php?id=6140589
贝爷影厅1,http://zzy789.xyz/douyu1.php?id=252802
贝爷影厅2,http://zzy789.xyz/douyu1.php?id=36337
霍格影片,http://epg.112114.xyz/douyu/8814650
霍格影片,http://zzy789.xyz/douyu1.php?id=8814650
可乐电影,http://epg.112114.xyz/douyu/20415
可乐电影,http://zzy789.xyz/douyu1.php?id=20415
奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
奶虫恐怖电影,http://zzy789.xyz/douyu1.php?id=263824
变种人电影,http://zzy789.xyz/douyu1.php?id=9651304
华语电影,http://epg.112114.xyz/douyu/3928
华语电影,http://zzy789.xyz/douyu1.php?id=3928
豆瓣高分,http://epg.112114.xyz/douyu/8770422
豆瓣高分,http://zzy789.xyz/douyu1.php?id=8770422

电视剧,#genre#
经典天龙,http://zb.xmzb.xyz/888.php?id=be一一经典天龙
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://tv.dlwmkj.com/php2021/bfy.php?id=635
重温经典,http://111.160.17.2:59901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://104.244.79.187:4994/proxy?url=https%3A//gdcucc.v1.mk/gdcucc/cwjd.m3u8
鹿鼎记小春版,http://rihou.cc:555/huyad.php?id=23865080
陀枪师姐,http://rihou.cc:555/huyad.php?id=23860039
笑傲江湖,http://rihou.cc:555/huyad.php?id=23865142
笑傲江湖,https://lunbo.freetv.top/yy/1354930909
倚天屠龙记,http://rihou.cc:555/huyad.php?id=23734246
神雕侠侣,http://rihou.cc:555/huyad.php?id=11352964
使徒行者,http://rihou.cc:555/huyad.php?id=23734256
扫黄先锋,http://rihou.cc:555/huyad.php?id=23903196
封神榜,https://lunbo.freetv.top/yy/1353426319
天龙八部,https://lunbo.freetv.top/yy/1351814644
鹿鼎记,https://lunbo.freetv.top/yy/1354658049
鹿鼎记,http://wab201.win:35455/yy/28265277
射雕英雄传,https://lunbo.freetv.top/yy/1354210357
新三国,http://lxajh.top/tv/douyu.php?id=5908256
新水浒传,http://rihou.cc:555/huyad.php?id=11342384
爱情公寓,http://rihou.cc:555/huyad.php?id=11336726
士兵突击,http://rihou.cc:555/huyad.php?id=11342430
鬼吹灯之精绝古城,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/624/103/5103624103/media/5103624103_5031336546_56.mp4
鬼吹灯之云南虫谷,http://jsmov2.a.yximgs.com/bs3/video-hls/5255700874397287933_hlsb.m3u8
星际穿越,https://api.heimuer.app/play/f9b471ddd1ee425bb3c64a24f82561be.m3u8
变形金刚,https://lunbo.freetv.top/yy/1382736803
变形金刚,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/3001/946/427/3001946427/media/3001946427_5081378899_56.mp4
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
我不是药神,http://kantv.255520.xyz/TV/Film/2018_wobushiyaoshen.m3u8
家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
经典电影,http://jf.jxx2023.work:40446/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
经典电影,http://58.19.43.46:9901/tsfile/live/1012_1.m3u8
经典电影,http://113.57.20.158:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/4gtv/201
经典电影,http://zb.xmzb.xyz/888.php?id=be一一经典电影
经典电影,http://61.163.181.78:9901/tsfile/live/1059_1.m3u8
哈利波特全集,http://home.wwang.pw:35455/yy/1382745105
哈利波特全集,http://wab201.win:35455/yy/1382745105
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途,http://kantv.255520.xyz/TV/Film/2010_renzaitu.m3u8
人在囧途之囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
仙剑奇侠传,http://wab201.win:35455/yy/1382749903
哥斯拉大战金刚2帝国崛起,https://api.heimuer.app/play/6f3edeb2885149e4b30f676e8a94ef3b.m3u8
异形寄生起源,https://api.heimuer.app/play/3e9be3a5080c46449dbc355c9cb8baec.m3u8
魔戒首部曲魔戒现身,https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8
魔戒二部曲双城奇谋,https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8
魔戒三部曲王者再临,https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8
无间道2,https://alimov2.a.kwimgs.com/upic/2021/02/09/10/BMjAyMTAyMDkxMDQ0NThfNDAzMDAxOTlfNDM4NTkyODc0MjhfMF8z_b_Bce206fcc2f84121a4d887259d7c5100b.mp4
连续剧1,http://epg.112114.xyz/douyu/4549169
连续剧1,http://zzy789.xyz/douyu1.php?id=4549169
连续剧2,http://epg.112114.xyz/douyu/7623292
连续剧2,http://zzy789.xyz/douyu1.php?id=7623292

电影轮播,#genre#
电影_强森,http://rihou.cc:555/huyad.php?id=21059581
电影_怪兽,http://rihou.cc:555/huyad.php?id=21059577
电影_盗墓,http://rihou.cc:555/huyad.php?id=21059552
电影_贺岁,http://rihou.cc:555/huyad.php?id=11601971
电影_玄幻,http://rihou.cc:555/huyad.php?id=11342414
电影_谍战,http://rihou.cc:555/huyad.php?id=21059585
电影_港片,http://rihou.cc:555/huyad.php?id=11602043
电影_李连杰,http://rihou.cc:555/huyad.php?id=11342390
电影_梁家辉,http://rihou.cc:555/huyad.php?id=11342429
电影_刘德华,http://rihou.cc:555/huyad.php?id=11342424
电影_斯坦森,http://rihou.cc:555/huyad.php?id=21059588
电影_八点档,http://rihou.cc:555/huyad.php?id=880261
电影_丧尸片,http://rihou.cc:555/huyad.php?id=21059578
电影_战争片,http://rihou.cc:555/huyad.php?id=21059574
电影_犯罪片,http://rihou.cc:555/huyad.php?id=11352974
电影_古装片,http://rihou.cc:555/huyad.php?id=11336590
电影_国产悬疑,http://rihou.cc:555/huyad.php?id=11342395
电影_喜乐影院,http://rihou.cc:555/huyad.php?id=21059580
电影_蘑菇影厅,http://rihou.cc:555/huyad.php?id=11601981
电影_死神来了,http://rihou.cc:555/huyad.php?id=11352903
电影_怪兽系列,http://rihou.cc:555/huyad.php?id=21059554
电影死神来了,http://rihou.cc:555/huyad.php?id=11352903
电影梁家辉,http://rihou.cc:555/huyad.php?id=11342429
电影刘德华,http://rihou.cc:555/huyad.php?id=11342424
电影怪兽,http://rihou.cc:555/huyad.php?id=21059577
电影喜乐影院,http://rihou.cc:555/huyad.php?id=21059580
电影救援,http://rihou.cc:555/huyad.php?id=21059594
电影玄幻,http://rihou.cc:555/huyad.php?id=11342414
电影盗墓,http://rihou.cc:555/huyad.php?id=21059552
电影犯罪片,http://rihou.cc:555/huyad.php?id=11352974
电影丧尸片,http://rihou.cc:555/huyad.php?id=21059578
电影战争片,http://rihou.cc:555/huyad.php?id=21059574
电影谍战,http://rihou.cc:555/huyad.php?id=21059585
电影贺岁,http://rihou.cc:555/huyad.php?id=11601971
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
海绵宝宝,http://cdn.jdshipin.com:8880/huya.php?id=11352919

斗鱼轮播,#genre#
鬼片恐怖,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=96577
鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
纪录片,http://zzy789.xyz/douyu1.php?id=4360438
贝爷求生,http://epg.112114.xyz/douyu/454867
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
斗鱼电影10,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092
斗鱼电影71,http://zzy789.xyz/douyu1.php?id=2987100
斗鱼电影81,http://zzy789.xyz/douyu1.php?id=3870925
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
斗鱼电影105,http://zzy789.xyz/douyu1.php?id=4290711
斗鱼电影108,http://zzy789.xyz/douyu1.php?id=6566671
斗鱼电影110,http://zzy789.xyz/douyu1.php?id=8415464
斗鱼电影111,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影113,http://zzy789.xyz/douyu1.php?id=5522351
斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225
斗鱼电影116,http://zzy789.xyz/douyu1.php?id=8651489
斗鱼电影117,http://zzy789.xyz/douyu1.php?id=338759
斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713
斗鱼电影124,http://zzy789.xyz/douyu1.php?id=2793084
斗鱼电影125,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影129,http://zzy789.xyz/douyu1.php?id=413573
斗鱼电影130,http://zzy789.xyz/douyu1.php?id=8014467
斗鱼电影134,http://zzy789.xyz/douyu1.php?id=6725858
斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼电影137,http://zzy789.xyz/douyu1.php?id=1274132
斗鱼电影141,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影151,http://zzy789.xyz/douyu1.php?id=426517
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555
斗鱼电影158,http://zzy789.xyz/douyu1.php?id=8788687
斗鱼电影165,http://zzy789.xyz/douyu1.php?id=8705754
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160
斗鱼4K,http://zzy789.xyz/douyu1.php?id=9249162
斗鱼搞笑HD1,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑HD1,http://zzy789.xyz/douyu1.php?id=9220456
小黛兮影㊣版,http://zzy789.xyz/douyu1.php?id=11553944
喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492
冰冰经典,http://zzy789.xyz/douyu1.php?id=74374
星爷影院,http://zzy789.xyz/douyu1.php?id=508118
凌儿影院,http://zzy789.xyz/douyu1.php?id=1377142
瑶瑶恐怖,http://zzy789.xyz/douyu1.php?id=2935323
小黛兮影,http://zzy789.xyz/douyu1.php?id=11553944
萌小鬼片,http://zzy789.xyz/douyu1.php?id=3928
可乐影院,http://zzy789.xyz/douyu1.php?id=20415
小宇60帧,http://zzy789.xyz/douyu1.php?id=323876
恐怖惊悚,http://zzy789.xyz/douyu1.php?id=96577
電影劇場,http://zzy789.xyz/douyu1.php?id=7575350
霍格沃茨,http://zzy789.xyz/douyu1.php?id=8814650
鱼宝恐怖,http://zzy789.xyz/douyu1.php?id=1165374
吃奶滴虫,http://zzy789.xyz/douyu1.php?id=263824
变种人片,http://zzy789.xyz/douyu1.php?id=9651304
避风影院,http://zzy789.xyz/douyu1.php?id=9826611
贝爷影厅,http://zzy789.xyz/douyu1.php?id=252802

埋堆轮播,#genre#
埋堆堆 𝟙,http://rihou.cc:555/huyad.php?id=23740156
埋堆堆 𝟙,http://ttkx.cc:776/6599破坏/hy.php?id=23740156
埋堆堆 𝟚,http://rihou.cc:555/huyad.php?id=23749096
埋堆堆 𝟚,http://ttkx.cc:776/6599破坏/hy.php?id=23749096
埋堆堆 𝟛,http://rihou.cc:555/huyad.php?id=23735126
埋堆堆 𝟛,http://ttkx.cc:776/6599破坏/hy.php?id=23735126
埋堆堆 𝟜,http://rihou.cc:555/huyad.php?id=23903123
埋堆堆 𝟜,http://ttkx.cc:776/6599破坏/hy.php?id=23903123
埋堆堆 𝟝,http://rihou.cc:555/huyad.php?id=23734169
埋堆堆 𝟝,http://ttkx.cc:776/6599破坏/hy.php?id=23734169
埋堆堆 𝟞,http://rihou.cc:555/huyad.php?id=23863804
埋堆堆 𝟞,http://ttkx.cc:776/6599破坏/hy.php?id=23863804
埋堆堆 𝟟,http://rihou.cc:555/huyad.php?id=23865080
埋堆堆 𝟟,http://ttkx.cc:776/6599破坏/hy.php?id=23865080
埋堆堆 𝟠,http://rihou.cc:555/huyad.php?id=23864973
埋堆堆 𝟠,http://ttkx.cc:776/6599破坏/hy.php?id=23864973
埋堆堆 𝟡,http://rihou.cc:555/huyad.php?id=23903130
埋堆堆 𝟡,http://ttkx.cc:776/6599破坏/hy.php?id=23903130
埋堆堆 𝟙𝟘,http://rihou.cc:555/huyad.php?id=23860039
埋堆堆 𝟙𝟘,http://ttkx.cc:776/6599破坏/hy.php?id=23860039
埋堆堆 𝟙𝟙,http://rihou.cc:555/huyad.php?id=23903183
埋堆堆 𝟙𝟙,http://ttkx.cc:776/6599破坏/hy.php?id=23903183
埋堆堆 𝟙𝟚,http://rihou.cc:555/huyad.php?id=23903196
埋堆堆 𝟙𝟚,http://ttkx.cc:776/6599破坏/hy.php?id=23903196
埋堆堆 𝟙𝟛,http://rihou.cc:555/huyad.php?id=23728674
埋堆堆 𝟙𝟛,http://ttkx.cc:776/6599破坏/hy.php?id=23728674
埋堆堆 𝟙𝟜,http://rihou.cc:555/huyad.php?id=23865036
埋堆堆 𝟙𝟜,http://ttkx.cc:776/6599破坏/hy.php?id=23865036
埋堆堆 𝟙𝟝,http://rihou.cc:555/huyad.php?id=23829543
埋堆堆 𝟙𝟝,http://ttkx.cc:776/6599破坏/hy.php?id=23829543
埋堆堆 𝟙𝟞,http://rihou.cc:555/huyad.php?id=23865161
埋堆堆 𝟙𝟞,http://ttkx.cc:776/6599破坏/hy.php?id=23865161
埋堆堆 𝟙𝟟,http://rihou.cc:555/huyad.php?id=23865058
埋堆堆 𝟙𝟟,http://ttkx.cc:776/6599破坏/hy.php?id=23865058
埋堆堆 𝟙𝟠,http://rihou.cc:555/huyad.php?id=23824164
埋堆堆 𝟙𝟠,http://ttkx.cc:776/6599破坏/hy.php?id=23824164
埋堆堆 𝟙𝟡,http://rihou.cc:555/huyad.php?id=23863796
埋堆堆 𝟙𝟡,http://ttkx.cc:776/6599破坏/hy.php?id=23863796
埋堆堆 𝟚𝟘,http://rihou.cc:555/huyad.php?id=23734183
埋堆堆 𝟚𝟘,http://ttkx.cc:776/6599破坏/hy.php?id=23734183
埋堆堆 𝟚𝟙,http://rihou.cc:555/huyad.php?id=23728660
埋堆堆 𝟚𝟙,http://ttkx.cc:776/6599破坏/hy.php?id=23728660
埋堆堆 𝟚𝟚,http://rihou.cc:555/huyad.php?id=23865142
埋堆堆 𝟚𝟚,http://ttkx.cc:776/6599破坏/hy.php?id=23865142
埋堆堆 𝟚𝟛,http://rihou.cc:555/huyad.php?id=23734246
埋堆堆 𝟚𝟛,http://ttkx.cc:776/6599破坏/hy.php?id=23734246
埋堆堆 𝟚𝟜,http://rihou.cc:555/huyad.php?id=23865171
埋堆堆 𝟚𝟜,http://ttkx.cc:776/6599破坏/hy.php?id=23865171
埋堆堆 𝟚𝟝,http://rihou.cc:555/huyad.php?id=23734256
埋堆堆 𝟚𝟝,http://ttkx.cc:776/6599破坏/hy.php?id=23734256
埋堆堆 𝟚𝟞,http://rihou.cc:555/huyad.php?id=23749083
埋堆堆 𝟚𝟞,http://ttkx.cc:776/6599破坏/hy.php?id=23749083

体育专区,#genre#
CCTV5体育,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv5
CCTV5体育,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5体育,http://goo.bkpcp.top/mg/cctv5
CCTV5体育,https://tvpull.careryun.com/tv/cctv5.m3u8
CCTV5体育,http://36.106.166.59:16777/udp/225.1.1.160:5002#http://z.b.bkpcp.top/m.php?id=cctv5#http://jf.jxx2023.work:40446/tsfile/live/0005_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv5.m3u8#https://www.freetv.top/migu/641886683.m3u8?migutoken=6e3c4a6fba0be5e4060d1c8abab920c2a8ee3308ee2e5a373bad466d9c1c0c3815b96ff56d6b8aab1f7440fc34813d288efe932e05cf0594d7b1a4eaa542a95508f64bbc8423a4e814954a0913
CCTV5体育,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv5
CCTV5体育,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://202.168.187.208:9089/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://jf.jxx2023.work:40446/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://111.160.27.70:35793/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8
CCTV5体育,http://222.174.239.62:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://175.18.189.238:9998/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://113.195.13.72:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5体育,http://113.57.111.4:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5体育,http://42.227.91.217:9003/hls/5/index.m3u8
CCTV5体育,http://111.29.9.33:6610/000000001000/1000000001000004794/index.m3u8?channel-id=bestzb&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV5体育,http://183.215.211.219:9998/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225603
CCTV5+体育赛事,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv5p
CCTV5+体育赛事,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV5+体育赛事,http://goo.bkpcp.top/mg/cctv5p
CCTV5+体育赛事,https://tvpull.careryun.com/tv/cctv5+.m3u8
